Date,Time,EV Charging Demand (kW),Solar Energy Production (kW),Wind Energy Production (kW),Electricity Price ($/kWh),Grid Availability,Weather Conditions,Battery Storage (kWh),Charging Station Capacity (kW),EV Charging Efficiency (%),Number of EVs Charging,Peak Demand (kW),Renewable Energy Usage (%),Grid Stability Index,Carbon Emissions (kgCO2/kWh),Power Outages (hours),Energy Savings ($),Total Renewable Energy Production (kW),Effective Charging Capacity (kW),Adjusted Charging Demand (kW),Net Energy Cost ($),Carbon Footprint Reduction (kgCO2),Renewable Energy Efficiency
8/25/2022,23:00:00,0.148987144,0.244910161,0.173490259,0.052498176,Available,Sunny,6.629651872,15.17543021,82.27361905,5,0.889465788,35.24713004,0.917419835,0.287323041,0.014046554,4.023424968,0.41840042,12.48537564,0.052513692,0.007821553,0.027719046,0.03351124
8/26/2022,0:00:00,0.163276173,0.225129053,0.067608,0.104824461,Available,Sunny,23.61653417,46.30839593,90.40820071,2,0.69642335,30.45417974,0.76390757,0.233955759,0.93796766,1.539342291,0.292737053,41.86658754,0.049724419,0.017115337,0.026566087,0.00699214
8/26/2022,1:00:00,0.286949437,0.168301456,0.200240676,0.177281289,Available,Cloudy,30.60827918,6.100979938,91.04830904,1,0.038207859,5.74193783,1.157172129,0.218930769,1.57686074,4.791927003,0.368542132,5.554839068,0.016476458,0.050870766,0.059214857,0.06634614
8/26/2022,2:00:00,0.266017915,0.034820311,0.157629568,0.086251616,Available,Rainy,0.217747776,27.3695802,84.89110678,1,0.946464706,87.9193034,1.181377589,0.497751134,1.685738133,3.118363908,0.192449879,23.23433955,0.233881098,0.022944475,0.015996137,0.008282993
8/26/2022,3:00:00,0.050840013,0.296465948,0.299925669,0.098663172,Available,Partly Cloudy,28.46330788,9.807620401,91.72468554,9,0.63538336,61.96736984,0.944590452,0.351747338,0.644513583,4.841400188,0.596391618,8.996008971,0.031504219,0.005016037,0.006801314,0.066295134
8/26/2022,4:00:00,0.141964509,0.147010089,0.258696762,0.178449786,Available,Partly Cloudy,36.28142826,41.4373986,99.64186151,1,0.669744461,13.32764067,0.863027852,0.16497862,0.381352521,1.358174799,0.405706851,41.28899533,0.01892052,0.025333536,0.020299628,0.009826029
8/26/2022,5:00:00,0.291388868,0.135621944,0.100989823,0.072500176,Available,Clear,27.55919957,21.34775819,82.28981136,8,0.608469258,89.59953926,0.640524535,0.429012285,1.892893429,3.924030257,0.236611767,17.56702994,0.261083083,0.021125744,0.013001554,0.013469082
8/26/2022,6:00:00,0.111709889,0.298670724,0.158544729,0.085526184,Available,Cloudy,49.32346212,5.568292396,88.28892985,8,0.72020629,35.67237423,0.829806492,0.30314515,1.269230835,4.149940674,0.457215453,4.916185768,0.03984957,0.009554121,0.021784107,0.09300207
8/26/2022,7:00:00,0.111471933,0.259160479,0.095343615,0.156785463,Available,Rainy,46.48024922,48.74971139,80.76719968,1,0.646218418,17.50805058,1.323456051,0.214143964,0.270219106,4.013077514,0.354504094,39.37377674,0.019516562,0.017477179,0.019691687,0.009003558
8/26/2022,8:00:00,0.05850907,0.13691032,0.218638047,0.161155945,Available,Rainy,22.74161291,36.82614299,81.79920335,5,0.318556702,91.61197654,1.201153494,0.331275025,0.338534593,3.142327488,0.355548368,30.12349159,0.053601315,0.009429084,0.001625816,0.011803026
8/26/2022,9:00:00,0.034296934,0.125640896,0.126723941,0.1038036,Available,Partly Cloudy,47.90439764,9.905467911,97.78911957,9,0.560568139,76.71274503,0.911999282,0.446094942,1.992937686,0.273918929,0.252364837,9.686469859,0.02631012,0.003560145,0.003562878,0.026053334
8/26/2022,10:00:00,0.222091437,0.028772815,0.034631329,0.051574731,Available,Partly Cloudy,30.45430917,36.80364493,92.38796471,4,0.730605523,94.96278788,1.187692444,0.238348025,1.170785252,1.301570165,0.063404144,34.00213849,0.21090422,0.011454306,0.002666451,0.00186471
8/26/2022,11:00:00,0.231009141,0.277953524,0.198241163,0.10722903,Available,Sunny,25.32745015,18.59282926,84.98988001,9,0.407873183,39.45882164,1.33390517,0.393635584,1.023365775,0.603686769,0.476194687,15.80202328,0.091153485,0.024770886,0.055052163,0.030135045
8/26/2022,12:00:00,0.290703889,0.253132454,0.003319514,0.157321222,Available,Cloudy,20.89214339,22.14917318,88.57723323,6,0.464301387,83.73430592,0.555935694,0.176175122,1.444857136,4.082363841,0.256451969,19.61912479,0.243418884,0.045733891,0.008330442,0.01307153
8/26/2022,13:00:00,0.232025463,0.093000748,0.089187023,0.157219784,Available,Partly Cloudy,41.24286617,21.61119993,91.55067058,2,0.576296102,0.822435504,0.821930181,0.107859341,0.866263676,0.07731803,0.182187771,19.78519846,0.00190826,0.036478993,0.02482029,0.009208286
8/26/2022,14:00:00,0.073005748,0.225996386,0.272142921,0.112970375,Available,Clear,16.5249666,11.1488019,94.70283779,1,0.595236313,93.36728935,0.721028396,0.439237754,0.545231035,2.603189646,0.498139307,10.55823178,0.068163488,0.008247487,0.002126903,0.047180183
8/26/2022,15:00:00,0.012034973,0.228818828,0.028252293,0.102316137,Available,Rainy,36.02105569,47.149712,99.56397839,5,0.158021999,39.96832168,0.566502094,0.117295345,1.954107484,3.187085137,0.257071121,46.94412907,0.004810177,0.001231372,0.000847435,0.005476108
8/26/2022,16:00:00,0.295631215,0.068373215,0.151327722,0.155310022,Available,Sunny,28.28702181,46.97873201,96.5498477,6,0.035158766,28.20892275,1.490688141,0.302796216,0.502859857,3.182460591,0.219700937,45.3578942,0.083394381,0.045914491,0.06426451,0.00484372
8/26/2022,17:00:00,0.102135209,0.184096641,0.238526546,0.192342757,Available,Rainy,24.17921018,34.95858422,90.74020922,8,0.21183016,66.38975861,1.034351859,0.460256722,1.516628128,0.19305805,0.422623187,31.72149246,0.067807318,0.019644968,0.015799642,0.013322929
8/26/2022,18:00:00,0.093591463,0.076508641,0.271350636,0.168918874,Available,Partly Cloudy,21.66464896,19.37937387,92.20881037,9,0.379564857,62.96774962,0.694666391,0.440812382,1.536627204,0.439777023,0.347859277,17.86949011,0.058932438,0.015809365,0.015278127,0.019466659
8/26/2022,19:00:00,0.271786563,0.236965816,0.167951489,0.084390552,Available,Rainy,16.33907277,29.21952088,87.46183591,9,0.412945381,53.91905089,0.582589599,0.335601246,1.281166355,3.577270243,0.404917304,25.5559294,0.146544735,0.022936218,0.042031313,0.015844358
8/26/2022,20:00:00,0.17552997,0.046142911,0.04595442,0.194396476,Available,Sunny,8.401728124,44.70843095,84.51830664,4,0.854210694,73.95957434,1.299995036,0.215646287,0.693117069,2.98839538,0.092097331,37.78680877,0.129821218,0.034122407,0.009856923,0.002437288
8/26/2022,21:00:00,0.064461352,0.2006718,0.282257226,0.141456405,Available,Cloudy,46.78389822,6.511076654,91.41775399,2,0.842793378,26.50750587,1.378633688,0.150991613,1.356356601,2.22941998,0.482929025,5.952280037,0.017087097,0.009118471,0.007153115,0.081133452
8/26/2022,22:00:00,0.266728873,0.097803513,0.224777654,0.066865221,Available,Clear,13.14954696,19.42555558,82.35452121,8,0.915657124,47.81110771,0.665227534,0.153946911,1.580714404,1.080890457,0.322581167,15.99782329,0.127526029,0.017834885,0.021429848,0.020164066
8/26/2022,23:00:00,0.298008257,0.010854617,0.118701107,0.100526103,Available,Sunny,27.69731027,6.502192285,98.96520961,3,0.771280699,24.51055798,0.63522963,0.171880142,1.837414551,2.178369791,0.129555725,6.434908224,0.073043486,0.029957609,0.038666977,0.020133267
8/27/2022,0:00:00,0.026003568,0.037111393,0.083094222,0.158612026,Available,Partly Cloudy,22.63409799,39.27558879,97.17405139,8,0.953402571,24.76347294,1.236885403,0.195085564,0.793837957,4.427921033,0.120205616,38.16568084,0.006439387,0.004124479,0.003816689,0.003149573
8/27/2022,1:00:00,0.258675488,0.196469741,0.014314947,0.180470326,Available,Clear,38.80033399,15.31320254,98.59893179,9,0.249399775,82.33896359,1.311365516,0.463137069,1.917439645,2.967159565,0.210784688,15.09865413,0.212990716,0.04668325,0.021158312,0.013960495
8/27/2022,2:00:00,0.117154709,0.071974291,0.05742935,0.129423841,Available,Cloudy,45.05264036,47.76326787,81.3365583,2,0.507541803,1.778615772,0.778582873,0.282227315,0.951724566,2.556457861,0.129403641,38.84899821,0.002083732,0.015162613,0.032476173,0.003330939
8/27/2022,3:00:00,0.157221734,0.189310612,0.233303119,0.070660037,Available,Sunny,20.31433362,7.536092044,97.87200062,1,0.392811897,50.29997565,1.277366984,0.380213307,0.971563414,2.286164941,0.422613731,7.375724052,0.079082494,0.011109293,0.029709579,0.057297931
8/27/2022,4:00:00,0.274444793,0.12444665,0.03258829,0.068532781,Available,Cloudy,41.94877398,43.89856262,81.29049196,8,0.311135798,15.36552986,1.08892415,0.328793686,0.434533398,1.225716368,0.157034939,35.68535751,0.042169897,0.018808465,0.076370519,0.004400543
8/27/2022,5:00:00,0.292013759,0.207814039,0.03882376,0.09889287,Available,Partly Cloudy,39.77033886,38.84939428,98.01895955,7,0.765312941,34.35084519,0.6502,0.337738762,0.537243407,2.698082349,0.2466378,38.07977207,0.100309194,0.028878079,0.064746062,0.006476872
8/27/2022,6:00:00,0.078649173,0.147884587,0.058779811,0.055625715,Available,Partly Cloudy,31.21351507,13.29856469,97.489365,1,0.729382357,10.4913636,0.727505066,0.168295224,0.434125013,3.467339685,0.206664397,12.96468627,0.008251371,0.004374917,0.011847614,0.015940563
8/27/2022,7:00:00,0.063855231,0.092564129,0.118602519,0.112783521,Available,Cloudy,44.21044852,41.52430904,90.38795302,5,0.009818749,27.63407115,0.559511109,0.318892021,0.434692627,2.4075593,0.211166648,37.53297295,0.0176458,0.007201818,0.014735819,0.005626164
8/27/2022,8:00:00,0.024154968,0.043745754,0.056721344,0.166569618,Available,Cloudy,32.75087426,35.48526079,94.73554594,1,0.728459792,40.51717412,0.829518056,0.492419145,0.540432765,3.078428829,0.100467098,33.61715554,0.00978691,0.004023484,0.007075106,0.002988566
8/27/2022,9:00:00,0.168539356,0.102329476,0.271291051,0.119153056,Available,Rainy,48.69420541,23.41955986,94.60218261,3,0.02641159,93.60889906,1.117435213,0.434560799,1.820710571,2.448651591,0.373620527,22.15541478,0.157767835,0.020081979,0.00468088,0.016863621
8/27/2022,10:00:00,0.004081319,0.190468223,0.077296605,0.174551075,Available,Rainy,19.34825317,30.16331888,91.26739261,9,0.5450481,57.51635236,1.491924289,0.199959598,0.667710959,0.419258821,0.267764828,27.52927466,0.002347426,0.000712399,0.000346709,0.009726549
8/27/2022,11:00:00,0.123569489,0.222142052,0.275846284,0.148594127,Available,Partly Cloudy,18.49693571,11.9358763,94.92241816,4,0.683792974,1.117717376,0.647667635,0.466175588,1.798115491,0.212540792,0.497988335,11.32982242,0.001381158,0.0183617,0.056961217,0.043953764
8/27/2022,12:00:00,0.022015205,0.048101902,0.295482906,0.078996968,Available,Rainy,13.13364338,28.03710652,92.09206209,6,0.83245674,22.41115596,1.319549274,0.111220794,0.182214571,0.892693417,0.343584809,25.81994954,0.004933862,0.001739134,0.001899801,0.013306951
8/27/2022,13:00:00,0.121567735,0.199281723,0.226441007,0.082161194,Available,Sunny,48.52457857,28.53586342,83.18869091,5,0.22450583,93.36026517,1.315373968,0.120802792,0.376691108,0.937224285,0.42572273,23.73861122,0.11349596,0.00998815,0.000975093,0.017933767
8/27/2022,14:00:00,0.011979657,0.053783853,0.002231118,0.102449989,Available,Cloudy,48.85281521,16.22977901,84.37976109,8,0.037459358,77.77083449,1.312115575,0.310614298,0.302648754,2.716196895,0.056014971,13.69464876,0.009316679,0.001227316,0.000827159,0.004090282
8/27/2022,15:00:00,0.250565178,0.066545803,0.072006035,0.130707013,Available,Partly Cloudy,38.16196853,28.8017988,82.27607561,8,0.731600378,78.24786294,1.336055468,0.218597462,0.907615489,2.77953269,0.138551838,23.69698976,0.196061897,0.032750626,0.011914279,0.005846812
8/27/2022,16:00:00,0.062921698,0.159395172,0.080200024,0.15174102,Available,Clear,24.06426016,33.60421006,81.04795746,1,0.249714861,23.87434424,1.203883689,0.164628918,1.663832839,3.301474649,0.239595196,27.23552587,0.015022143,0.009547803,0.007885652,0.008797157
8/27/2022,17:00:00,0.098492613,0.086760691,0.162826377,0.075962157,Available,Cloudy,29.52686827,48.04347572,93.10582144,6,0.58975092,32.41538914,0.578426382,0.208177271,1.030046225,3.375480481,0.249587067,44.73127272,0.031926764,0.007481711,0.013857497,0.0055797
8/27/2022,18:00:00,0.261014399,0.198478632,0.047518111,0.072991144,Available,Sunny,30.44106075,17.6768059,84.98848334,9,0.96262467,25.22715876,1.448544212,0.455742997,0.769489229,4.892308452,0.245996743,15.02324924,0.065846517,0.01905174,0.088946395,0.016374403
8/27/2022,19:00:00,0.223879818,0.286732987,0.023164546,0.051856968,Available,Rainy,16.43091579,42.20410882,96.50619208,6,0.159885881,47.92532545,1.242290529,0.315925786,1.89333134,3.662352671,0.309897533,40.72957832,0.107295132,0.011609729,0.036832109,0.00760866
8/27/2022,20:00:00,0.065711508,0.04466766,0.052907323,0.066927952,Available,Sunny,14.18172553,28.45435423,84.63663672,8,0.090622445,74.62091157,0.884146847,0.14976252,1.612977981,0.776137828,0.097574983,24.08280842,0.049034527,0.004397937,0.002497587,0.004051645
8/27/2022,21:00:00,0.021569826,0.17115325,0.09820559,0.162775161,Available,Sunny,23.54922497,41.95461242,98.17706759,5,0.652029526,31.32842476,0.692462618,0.182608713,1.747082471,0.791229728,0.26935884,41.18980819,0.006757487,0.003511032,0.002704862,0.006539454
8/27/2022,22:00:00,0.214702133,0.276989755,0.014762991,0.058306633,Available,Cloudy,21.78420569,42.92081183,86.08641508,5,0.545569082,69.17064752,0.54025616,0.115577564,0.17711968,1.658381368,0.291752746,36.94898823,0.148510856,0.012518559,0.007650227,0.007896096
8/27/2022,23:00:00,0.117210765,0.052958693,0.05860927,0.140866545,Available,Rainy,48.76148049,16.6473428,83.36525476,3,0.544224719,38.2241846,1.09372431,0.19857532,0.209367196,3.400064308,0.111567963,13.87809974,0.044802859,0.016511076,0.014378423,0.008039138
8/28/2022,0:00:00,0.229824,0.110055271,0.05025599,0.140131659,Available,Partly Cloudy,1.744326971,17.03856271,97.08045601,9,0.890236036,98.49491843,0.773909383,0.452150144,0.032599224,3.083159107,0.160311261,16.54111437,0.226364961,0.032205618,0.001564005,0.009691684
8/28/2022,1:00:00,0.133588432,0.03708505,0.231707798,0.198882262,Available,Cloudy,14.70881232,11.50591941,85.94738523,5,0.882288211,40.4680192,1.30622552,0.318695177,1.592437421,1.292723463,0.268792848,9.889036883,0.054060592,0.026568369,0.025345139,0.027180893
8/28/2022,2:00:00,0.103800724,0.192611315,0.050872201,0.151646002,Available,Cloudy,6.710854726,35.84914265,87.57848644,5,0.84219635,86.36210666,1.139214438,0.23149631,0.170164079,3.749652769,0.243483516,31.39613654,0.089644492,0.015740965,0.003277115,0.007755206
8/28/2022,3:00:00,0.135361622,0.200742878,0.237461858,0.154888768,Available,Rainy,3.492717659,37.43637522,81.67181628,4,0.980565184,79.32288599,0.81508228,0.343969789,1.196976693,3.134035321,0.438204736,30.57496759,0.107372745,0.020965995,0.009627328,0.014332141
8/28/2022,4:00:00,0.224567696,0.199254696,0.152454646,0.06344497,Available,Cloudy,12.13904359,48.00302981,89.58036171,2,0.364029756,27.88476729,1.372184131,0.164194164,0.737765252,1.442762534,0.351709341,43.00128774,0.062620179,0.014247691,0.026590837,0.008179042
8/28/2022,5:00:00,0.270666086,0.162638115,0.227356254,0.181450687,Available,Rainy,22.64419957,22.68546247,86.66734954,7,0.798213363,23.1918593,1.31573236,0.402416768,0.432482626,1.45701056,0.389994368,19.66088905,0.062772498,0.049112547,0.083659866,0.019836049
8/28/2022,6:00:00,0.014930159,0.22387826,0.135107072,0.098002591,Available,Rainy,39.18182047,11.00265561,89.53198154,5,0.164537954,20.50093836,0.657429104,0.462218016,0.872955406,0.424580536,0.358985332,9.850895587,0.003060823,0.001463194,0.005486221,0.036441898
8/28/2022,7:00:00,0.157233462,0.010763189,0.270316552,0.096881844,Available,Cloudy,22.5516673,24.454179,84.9312261,7,0.247438775,49.24990849,1.410587688,0.168714493,0.471917993,2.344639357,0.281079741,20.76923406,0.077437336,0.015233068,0.013462763,0.013533467
8/28/2022,8:00:00,0.009850629,0.287254046,0.082955605,0.119850652,Available,Cloudy,29.13791414,29.33296686,91.42731718,9,0.784278491,11.80695332,0.906536686,0.423672308,0.160599761,4.766975299,0.370209651,26.81834465,0.001163059,0.001180604,0.003680683,0.013804344
8/28/2022,9:00:00,0.140522864,0.066628862,0.230042055,0.156145094,Available,Cloudy,46.14835592,46.67658609,96.12919171,3,0.343990414,67.31840845,0.796178107,0.278740318,1.287690186,0.388429295,0.296670918,44.86982493,0.094597755,0.021941956,0.012801179,0.006611814
8/28/2022,10:00:00,0.265584849,0.036468591,0.049026004,0.0941673,Available,Partly Cloudy,19.67087479,43.53293108,93.41140784,4,0.213738059,79.1404609,0.595478491,0.374351931,1.471220835,4.658345843,0.085494595,40.6647238,0.210185073,0.025009408,0.020739013,0.002102427
8/28/2022,11:00:00,0.10847708,0.282340813,0.264793332,0.166626967,Available,Sunny,16.69212583,8.523421956,80.37570777,9,0.782348402,44.48060576,0.635718983,0.270729263,0.976433215,3.183142977,0.547134145,6.850760723,0.048251262,0.018075207,0.016304891,0.079864729
8/28/2022,12:00:00,0.279735126,0.249131075,0.008532269,0.086841629,Available,Rainy,2.85270381,7.377967733,92.53716735,9,0.524498772,90.76309693,1.45784467,0.330835272,0.710991214,1.722750501,0.257663344,6.827362348,0.253896264,0.024292654,0.008548407,0.037739808
8/28/2022,13:00:00,0.189182541,0.229461126,0.137230837,0.068407923,Available,Rainy,34.92956695,9.67569482,85.61102286,3,0.436859084,40.17164145,0.765348792,0.154108109,1.030671447,4.438313699,0.366691963,8.283461304,0.075997732,0.012941585,0.017442697,0.044267963
8/28/2022,14:00:00,0.280246603,0.031423713,0.126377484,0.154503932,Available,Cloudy,7.590848845,46.43636628,82.99013305,6,0.027772376,4.39820648,0.672704999,0.381858034,0.129678217,0.259334247,0.157801196,38.53760216,0.012325824,0.043299202,0.102307702,0.004094733
8/28/2022,15:00:00,0.227149988,0.242258764,0.187137206,0.188236761,Available,Partly Cloudy,6.367265698,29.67513707,96.40902547,7,0.891838026,33.82443609,1.389042201,0.298028616,0.900894722,1.546634952,0.42939597,28.60951045,0.076832202,0.042757978,0.044799002,0.015008854
8/28/2022,16:00:00,0.03103055,0.182707057,0.132280008,0.186447993,Available,Partly Cloudy,5.678976246,9.07292975,86.1259852,1,0.800322054,83.55124989,0.959410455,0.290450569,0.420103057,4.436724376,0.314987065,7.814150134,0.025926412,0.005785584,0.0014825,0.04030983
8/28/2022,17:00:00,0.06934541,0.219572583,0.176693602,0.059375374,Available,Sunny,47.49908298,34.59195542,93.72417367,1,0.337707096,23.2394114,0.988148878,0.24330321,0.431912031,0.879311039,0.396266185,32.42102438,0.016115465,0.00411741,0.012951017,0.012222507
8/28/2022,18:00:00,0.118251136,0.293421084,0.258510886,0.108745942,Available,Partly Cloudy,19.40974093,9.86772994,97.55372394,5,0.24944949,45.73111699,0.956530426,0.130223448,1.748549578,4.7472973,0.55193197,9.626338025,0.054077566,0.012859331,0.008356904,0.057335611
8/28/2022,19:00:00,0.051032065,0.058332353,0.042608557,0.093102546,Available,Partly Cloudy,1.047086221,17.32933691,95.57108224,6,0.038656469,27.31190166,0.535820726,0.456714575,1.734561479,3.059044165,0.100940911,16.56183483,0.013937827,0.004751215,0.016941479,0.00609479
8/28/2022,20:00:00,0.148473481,0.151314588,0.073244196,0.118204268,Available,Sunny,4.407949134,33.71889167,93.82585542,1,0.444005296,32.59010225,0.642765783,0.38213107,0.410200944,1.970545757,0.224558784,31.63703854,0.048387659,0.017550199,0.038245902,0.007097971
8/28/2022,21:00:00,0.141410447,0.226005584,0.240845976,0.057566837,Available,Rainy,24.12520015,22.77203464,97.19336242,2,0.425533985,33.23298099,0.994670337,0.231259608,1.292575333,1.036767438,0.46685156,22.13290616,0.046994907,0.008140552,0.021834501,0.021093098
8/28/2022,22:00:00,0.286877759,0.130096905,0.068419193,0.11160513,Available,Sunny,14.75183553,14.45439818,94.61998471,7,0.520626225,88.06006624,0.68086517,0.370036733,1.036933232,1.911269566,0.198516098,13.67674935,0.252624745,0.03201703,0.012674874,0.01451486
8/28/2022,23:00:00,0.130118365,0.016395925,0.271696199,0.194141403,Available,Cloudy,1.98741708,34.46267515,83.99383087,8,0.501603161,52.68697199,1.489159443,0.123376857,0.617879691,2.290280477,0.288092124,28.94652108,0.068555426,0.025261362,0.007595442,0.009952565
8/29/2022,0:00:00,0.235688041,0.03343167,0.162243404,0.135042364,Available,Clear,8.545357835,43.67593828,81.08466589,7,0.320933739,78.15536172,0.598185501,0.392929092,1.444512057,0.439636913,0.195675074,35.41448863,0.184202841,0.03182787,0.020230033,0.005525283
8/29/2022,1:00:00,0.282573163,0.180627592,0.024559299,0.082594365,Available,Sunny,28.6884644,17.12730374,82.53399965,2,0.404205096,94.80524709,1.367044656,0.319252986,1.017222328,3.62295283,0.205186891,14.13584881,0.267894186,0.023338951,0.004686307,0.014515357
8/29/2022,2:00:00,0.263096649,0.085501244,0.00619808,0.171384528,Unavailable,Cloudy,46.57528823,48.06047655,89.31502794,3,0.241925366,66.88551685,0.629597271,0.187253125,0.410623194,0.500971274,0.091699324,42.92522806,0.175973554,0.045090695,0.016314072,0.002136257
8/29/2022,3:00:00,0.062600287,0.041352194,0.228871375,0.109601915,Available,Partly Cloudy,26.08481636,6.662100995,83.70208305,5,0.402683216,50.73474642,1.462613796,0.464825224,0.719741803,4.70184616,0.270223569,5.576317308,0.031760097,0.006861111,0.014335298,0.048459145
8/29/2022,4:00:00,0.148808968,0.101967599,0.25690525,0.059566923,Available,Rainy,4.191890323,8.016696816,82.6675633,6,0.87846158,22.51185447,1.492606247,0.430107905,1.810042004,2.106588657,0.358872849,6.627207916,0.033499658,0.008864092,0.049595446,0.05415144
8/29/2022,5:00:00,0.104321935,0.06029428,0.07195938,0.10285932,Available,Cloudy,15.60059018,47.371103,96.34245767,6,0.715265526,42.45709241,1.387897406,0.366063929,1.776454587,3.990982447,0.132253659,45.63848485,0.04429206,0.010730483,0.021974772,0.002897854
8/29/2022,6:00:00,0.119957609,0.00718184,0.072233971,0.172109356,Available,Partly Cloudy,1.327687181,10.76996586,88.8440731,8,0.297790975,74.22848644,0.570753405,0.319963107,1.927625127,0.238895057,0.079415811,9.568476343,0.089042717,0.020645827,0.009891625,0.008299734
8/29/2022,7:00:00,0.108242048,0.045544197,0.286230631,0.083144711,Available,Sunny,10.78932398,23.97552114,83.62603942,8,0.374179599,93.74016599,0.714194538,0.267955391,1.726347385,1.647447194,0.331774828,20.04977876,0.101466275,0.008999754,0.001815605,0.016547556
8/29/2022,8:00:00,0.247907763,0.264923388,0.196856141,0.098981647,Available,Sunny,32.24428484,22.83451021,85.06047009,1,0.545978637,31.02084099,0.96771258,0.479713495,0.770338569,0.365123053,0.461779529,19.42314173,0.076903073,0.024538319,0.082033258,0.023774708
8/29/2022,9:00:00,0.135641717,0.003611185,0.050284234,0.090732666,Available,Cloudy,18.0517292,12.10023684,87.24173558,8,0.934936017,22.69503539,1.402076747,0.378279535,1.322156981,0.780579414,0.053895418,10.55645663,0.030783936,0.012307135,0.039665553,0.005105446
8/29/2022,10:00:00,0.1571083,0.232155091,0.134576082,0.184710999,Unavailable,Partly Cloudy,38.20633677,49.48220466,88.33533219,6,0.858471631,39.41706122,1.01709987,0.24833695,1.490219454,4.253697148,0.366731173,43.71026986,0.061927475,0.029019631,0.023636916,0.008390046
8/29/2022,11:00:00,0.294734207,0.226038332,0.273130835,0.094131005,Available,Rainy,35.30198456,23.61907669,84.42901462,6,0.096483725,15.78159275,1.261427403,0.124507469,1.01790445,3.090699333,0.499169166,19.94135371,0.046513752,0.027743627,0.030905301,0.02503186
8/29/2022,12:00:00,0.017993782,0.169271307,0.186352259,0.086049443,Available,Sunny,33.38419356,23.87034441,92.46086548,9,0.068820824,13.73150174,0.656641715,0.188955901,1.221976955,4.601070792,0.355623565,22.07072703,0.002470816,0.001548355,0.002933156,0.016112907
8/29/2022,13:00:00,0.146387292,0.06253433,0.12224088,0.189076375,Available,Clear,41.76339619,19.67121307,84.8340439,2,0.380547215,24.64330459,1.375179105,0.192055703,0.045461872,0.872197527,0.18477521,16.68788553,0.036074666,0.027678379,0.021186169,0.011072416
8/29/2022,14:00:00,0.232218512,0.263417767,0.04531005,0.199966314,Available,Sunny,43.94539155,22.67268948,89.1118932,3,0.282812831,36.387892,1.466887316,0.480400478,0.713923242,2.160979342,0.308727817,20.20406283,0.084499421,0.04643588,0.070964322,0.015280482
8/29/2022,15:00:00,0.045348587,0.142522671,0.217800553,0.139036065,Available,Partly Cloudy,29.26265119,41.67126099,94.72089649,1,0.55099995,67.13425074,1.332259527,0.154877651,1.567748929,2.177318009,0.360323224,39.47139199,0.030444434,0.006305089,0.00230832,0.009128718
8/29/2022,16:00:00,0.183459478,0.051961869,0.082908867,0.190218912,Available,Sunny,43.53796641,20.08141495,87.98639007,2,0.656604765,20.61792707,1.266569234,0.152541063,1.46143315,0.586371835,0.134870735,17.66891209,0.037825541,0.034897462,0.022215156,0.007633222
8/29/2022,17:00:00,0.071839434,0.128706778,0.169773212,0.165212994,Available,Clear,8.555591329,21.60712628,94.93392294,4,0.98305926,17.06593983,0.77975749,0.309804251,0.513746834,1.202685847,0.29847999,20.51249261,0.012260075,0.011868808,0.018457939,0.014551132
8/29/2022,18:00:00,0.260221234,0.058475168,0.18004206,0.078142306,Available,Clear,6.565194533,5.61867407,81.18998824,1,0.669205019,29.90251408,0.728368296,0.101181622,0.725932479,0.760607284,0.238517228,4.561800817,0.077812691,0.020334287,0.018456392,0.052285761
8/29/2022,19:00:00,0.0981299,0.112802352,0.166634845,0.152588658,Available,Cloudy,27.10327288,14.42101843,81.75524064,4,0.162003972,34.74009094,1.043247459,0.472801977,0.390096132,2.891149742,0.279437197,11.78993832,0.034090416,0.01497351,0.030277994,0.023701328
8/29/2022,20:00:00,0.098718845,0.149006331,0.073947837,0.168515891,Available,Cloudy,49.46357272,7.56592165,87.6547369,2,0.616682647,78.94500169,1.205698329,0.426298623,0.76047957,2.009946187,0.222954169,6.631888717,0.077933594,0.016635694,0.008860724,0.033618503
8/29/2022,21:00:00,0.179458164,0.107970267,0.212482378,0.161449766,Available,Cloudy,42.95653228,12.81176999,89.66229404,8,0.28083921,15.97895941,0.923842169,0.37489896,0.545168445,0.725380276,0.320452645,11.48732688,0.028675547,0.028973479,0.056528246,0.027896189
8/29/2022,22:00:00,0.055068872,0.197113282,0.169815002,0.129492957,Available,Sunny,0.435466126,35.04912874,99.52366148,9,0.784995435,43.74113158,0.515620681,0.396504763,0.832852712,0.047126376,0.366928284,34.88217624,0.024087748,0.007131031,0.012284163,0.010519077
8/29/2022,23:00:00,0.085466592,0.280775341,0.121104879,0.127280657,Available,Rainy,2.696060572,47.90990197,85.06989665,8,0.663712644,82.9627824,0.852538252,0.306093166,0.946190364,0.495251818,0.40188022,40.75690409,0.070905462,0.010878244,0.004457062,0.009860421
8/30/2022,0:00:00,0.124989555,0.104444804,0.015639256,0.173275979,Available,Rainy,14.76799678,14.3447921,89.25028421,1,0.334444894,80.05308153,0.956422139,0.392750238,0.139470105,4.181739104,0.12008406,12.80276771,0.10005799,0.021657687,0.009791878,0.009379539
8/30/2022,1:00:00,0.106091359,0.106721854,0.099379139,0.153350651,Available,Rainy,41.74889162,43.07882699,86.93947447,2,0.03055369,52.0462746,0.655374021,0.140062318,0.693926812,3.842606122,0.206100993,37.45250579,0.0552166,0.016269179,0.007125637,0.005502996
